106	2677	1.59000e+00	1.53809e+00
107	2732	1.60500e+00	1.67236e+00
108	2787	1.62000e+00	1.80664e+00
109	2842	1.63500e+00	1.94092e+00
110	2894	1.65000e+00	2.06787e+00
111	2947	1.66500e+00	2.19727e+00
112	2997	1.68000e+00	2.31934e+00
113	3048	1.69500e+00	2.44385e+00
114	3094	1.71000e+00	2.55615e+00
115	3145	1.72500e+00	2.68066e+00
116	3192	1.74000e+00	2.79541e+00
117	3240	1.75500e+00	2.91260e+00
118	3285	1.77000e+00	3.02246e+00
119	3328	1.78500e+00	3.12744e+00
120	3370	1.80000e+00	3.22998e+00
121	3411	1.81500e+00	3.33008e+00
122	3445	1.83000e+00	3.41309e+00
123	3487	1.84500e+00	3.51562e+00
124	3524	1.86000e+00	3.60596e+00
125	3558	1.87500e+00	3.68896e+00
126	3590	1.89000e+00	3.76709e+00
127	3621	1.90500e+00	3.84277e+00
128	3651	1.92000e+00	3.91602e+00
129	3678	1.93500e+00	3.98193e+00
130	3705	1.95000e+00	4.04785e+00
131	3729	1.96500e+00	4.10645e+00
132	3752	1.98000e+00	4.16260e+00
133	3772	1.99500e+00	4.21143e+00
134	3792	2.01000e+00	4.26025e+00
135	3809	2.02500e+00	4.30176e+00
136	3823	2.04000e+00	4.33594e+00
137	3836	2.05500e+00	4.36768e+00
138	3846	2.07000e+00	4.39209e+00
139	3855	2.08500e+00	4.41406e+00
140	3864	2.10000e+00	4.43604e+00
141	3871	2.11500e+00	4.45312e+00
142	3877	2.13000e+00	4.46777e+00
143	3874	2.14500e+00	4.46045e+00
144	3868	2.16000e+00	4.44580e+00
145	3861	2.17500e+00	4.42871e+00
146	3853	2.19000e+00	4.40918e+00
147	3843	2.20500e+00	4.38477e+00
148	3832	2.22000e+00	4.35791e+00
149	3820	2.23500e+00	4.32861e+00
150	3804	2.25000e+00	4.28955e+00
151	3789	2.26500e+00	4.25293e+00
152	3769	2.28000e+00	4.20410e+00
153	3749	2.29500e+00	4.15527e+00
154	3727	2.31000e+00	4.10156e+00
155	3703	2.32500e+00	4.04297e+00
156	3678	2.34000e+00	3.98193e+00
157	3651	2.35500e+00	3.91602e+00
158	3623	2.37000e+00	3.84766e+00
159	3594	2.38500e+00	3.77686e+00
160	3564	2.40000e+00	3.70361e+00
161	3526	2.41500e+00	3.61084e+00
162	3492	2.43000e+00	3.52783e+00
163	3456	2.44500e+00	3.43994e+00
164	3418	2.46000e+00	3.34717e+00
165	3378	2.47500e+00	3.24951e+00
166	3338	2.49000e+00	3.15186e+00
167	3295	2.50500e+00	3.04688e+00
168	3252	2.52000e+00	2.94189e+00
169	3206	2.53500e+00	2.82959e+00
170	3160	2.55000e+00	2.71729e+00
171	3111	2.56500e+00	2.59766e+00
172	3064	2.58000e+00	2.48291e+00
173	3016	2.59500e+00	2.36572e+00
174	2967	2.61000e+00	2.24609e+00
175	2916	2.62500e+00	2.12158e+00
176	2864	2.64000e+00	1.99463e+00
177	2812	2.65500e+00	1.86768e+00
178	2758	2.67000e+00	1.73584e+00
179	2704	2.68500e+00	1.60400e+00
180	2648	2.70000e+00	1.46729e+00
181	2595	2.71500e+00	1.33789e+00
182	2540	2.73000e+00	1.20361e+00
183	2485	2.74500e+00	1.06934e+00
184	2429	2.76000e+00	9.32617e-01
185	2374	2.77500e+00	7.98340e-01
186	2317	2.79000e+00	6.59180e-01
187	2259	2.80500e+00	5.17578e-01
188	2201	2.82000e+00	3.75977e-01
189	2143	2.83500e+00	2.34375e-01
190	2083	2.85000e+00	8.78906e-02
191	2025	2.86500e+00	-5.37109e-02
192	1966	2.88000e+00	-1.97754e-01
193	1907	2.89500e+00	-3.41797e-01
194	1848	2.91000e+00	-4.85840e-01
195	1790	2.92500e+00	-6.27441e-01
196	1734	2.94000e+00	-7.64160e-01
197	1678	2.95500e+00	-9.00879e-01
198	1623	2.97000e+00	-1.03516e+00
199	1568	2.98500e+00	-1.16943e+00
200	1513	3.00000e+00	-1.30371e+00
201	1458	3.01500e+00	-1.43799e+00
202	1405	3.03000e+00	-1.56738e+00
203	1350	3.04500e+00	-1.70166e+00
204	1298	3.06000e+00	-1.82861e+00
205	1244	3.07500e+00	-1.96045e+00
206	1192	3.09000e+00	-2.08740e+00
207	1141	3.10500e+00	-2.21191e+00
208	1093	3.12000e+00	-2.32910e+00
209	1045	3.13500e+00	-2.44629e+00
210	998	3.15000e+00	-2.56104e+00
211	950	3.16500e+00	-2.67822e+00
212	903	3.18000e+00	-2.79297e+00
213	857	3.19500e+00	-2.90527e+00
214	814	3.21000e+00	-3.01025e+00
215	772	3.22500e+00	-3.11279e+00
216	732	3.24000e+00	-3.21045e+00
217	693	3.25500e+00	-3.30566e+00
218	655	3.27000e+00	-3.39844e+00
219	618	3.28500e+00	-3.48877e+00
220	583	3.30000e+00	-3.57422e+00
221	549	3.31500e+00	-3.65723e+00
222	518	3.33000e+00	-3.73291e+00
223	487	3.34500e+00	-3.80859e+00
224	460	3.36000e+00	-3.87451e+00
225	433	3.37500e+00	-3.94043e+00
226	408	3.39000e+00	-4.00146e+00
227	384	3.40500e+00	-4.06006e+00
228	362	3.42000e+00	-4.11377e+00
229	342	3.43500e+00	-4.16260e+00
230	324	3.45000e+00	-4.20654e+00
231	306	3.46500e+00	-4.25049e+00
232	293	3.48000e+00	-4.28223e+00
233	280	3.49500e+00	-4.31396e+00
234	270	3.51000e+00	-4.33838e+00
235	260	3.52500e+00	-4.36279e+00
236	252	3.54000e+00	-4.38232e+00
237	245	3.55500e+00	-4.39941e+00
238	239	3.57000e+00	-4.41406e+00
239	242	3.58500e+00	-4.40674e+00
240	250	3.60000e+00	-4.38721e+00
241	258	3.61500e+00	-4.36768e+00
242	265	3.63000e+00	-4.35059e+00
243	275	3.64500e+00	-4.32617e+00
244	287	3.66000e+00	-4.29688e+00
245	300	3.67500e+00	-4.26514e+00
246	316	3.69000e+00	-4.22607e+00
247	333	3.70500e+00	-4.18457e+00
248	353	3.72000e+00	-4.13574e+00
249	375	3.73500e+00	-4.08203e+00
250	399	3.75000e+00	-4.02344e+00
251	423	3.76500e+00	-3.96484e+00
252	450	3.78000e+00	-3.89893e+00
253	478	3.79500e+00	-3.83057e+00
254	508	3.81000e+00	-3.75732e+00
255	539	3.82500e+00	-3.68164e+00
256	572	3.84000e+00	-3.60107e+00
257	606	3.85500e+00	-3.51807e+00
258	644	3.87000e+00	-3.42529e+00
259	682	3.88500e+00	-3.33252e+00
260	721	3.90000e+00	-3.23730e+00
261	762	3.91500e+00	-3.13721e+00
262	806	3.93000e+00	-3.02979e+00
263	850	3.94500e+00	-2.92236e+00
264	894	3.96000e+00	-2.81494e+00
265	941	3.97500e+00	-2.70020e+00
266	990	3.99000e+00	-2.58057e+00
267	1038	4.00500e+00	-2.46338e+00
268	1087	4.02000e+00	-2.34375e+00
269	1136	4.03500e+00	-2.22412e+00
270	1187	4.05000e+00	-2.09961e+00
271	1239	4.06500e+00	-1.97266e+00
272	1294	4.08000e+00	-1.83838e+00
273	1348	4.09500e+00	-1.70654e+00
274	1405	4.11000e+00	-1.56738e+00
275	1459	4.12500e+00	-1.43555e+00
276	1515	4.14000e+00	-1.29883e+00
277	1569	4.15500e+00	-1.16699e+00
278	1625	4.17000e+00	-1.03027e+00
279	1682	4.18500e+00	-8.91113e-01
280	1740	4.20000e+00	-7.49512e-01
281	1797	4.21500e+00	-6.10352e-01
282	1857	4.23000e+00	-4.63867e-01
283	1916	4.24500e+00	-3.19824e-01
284	1976	4.26000e+00	-1.73340e-01
285	2035	4.27500e+00	-2.92969e-02
286	2096	4.29000e+00	1.19629e-01
287	2154	4.30500e+00	2.61230e-01
288	2215	4.32000e+00	4.10156e-01
289	2274	4.33500e+00	5.54199e-01
290	2334	4.35000e+00	7.00684e-01
291	2391	4.36500e+00	8.39844e-01
292	2452	4.38000e+00	9.88770e-01
293	2504	4.39500e+00	1.11572e+00
294	2559	4.41000e+00	1.25000e+00
295	2615	4.42500e+00	1.38672e+00
296	2671	4.44000e+00	1.52344e+00
297	2724	4.45500e+00	1.65283e+00
298	2781	4.47000e+00	1.79199e+00
299	2835	4.48500e+00	1.92383e+00
300	2889	4.50000e+00	2.05566e+00
301	2940	4.51500e+00	2.18018e+00
302	2992	4.53000e+00	2.30713e+00
303	3041	4.54500e+00	2.42676e+00
304	3090	4.56000e+00	2.54639e+00
305	3138	4.57500e+00	2.66357e+00
306	3187	4.59000e+00	2.78320e+00
307	3233	4.60500e+00	2.89551e+00
308	3280	4.62000e+00	3.01025e+00
309	3323	4.63500e+00	3.11523e+00
310	3366	4.65000e+00	3.22021e+00
311	3406	4.66500e+00	3.31787e+00
312	3445	4.68000e+00	3.41309e+00
313	3482	4.69500e+00	3.50342e+00
314	3519	4.71000e+00	3.59375e+00
315	3554	4.72500e+00	3.67920e+00
316	3588	4.74000e+00	3.76221e+00
317	3617	4.75500e+00	3.83301e+00
318	3648	4.77000e+00	3.90869e+00
319	3676	4.78500e+00	3.97705e+00
320	3701	4.80000e+00	4.03809e+00
321	3726	4.81500e+00	4.09912e+00
322	3749	4.83000e+00	4.15527e+00
323	3770	4.84500e+00	4.20654e+00
324	3791	4.86000e+00	4.25781e+00
325	3806	4.87500e+00	4.29443e+00
326	3821	4.89000e+00	4.33105e+00
327	3834	4.90500e+00	4.36279e+00
328	3845	4.92000e+00	4.38965e+00
329	3854	4.93500e+00	4.41162e+00
330	3864	4.95000e+00	4.43604e+00
331	3873	4.96500e+00	4.45801e+00
332	3877	4.98000e+00	4.46777e+00
333	3874	4.99500e+00	4.46045e+00
334	3868	5.01000e+00	4.44580e+00
335	3860	5.02500e+00	4.42627e+00
336	3855	5.04000e+00	4.41406e+00
337	3844	5.05500e+00	4.38721e+00
338	3834	5.07000e+00	4.36279e+00
339	3822	5.08500e+00	4.33350e+00
340	3808	5.10000e+00	4.29932e+00
341	3791	5.11500e+00	4.25781e+00
342	3773	5.13000e+00	4.21387e+00
343	3752	5.14500e+00	4.16260e+00
344	3731	5.16000e+00	4.11133e+00
345	3706	5.17500e+00	4.05029e+00
346	3682	5.19000e+00	3.99170e+00
347	3654	5.20500e+00	3.92334e+00
348	3626	5.22000e+00	3.85498e+00
349	3597	5.23500e+00	3.78418e+00
350	3565	5.25000e+00	3.70605e+00
351	3531	5.26500e+00	3.62305e+00
352	3497	5.28000e+00	3.54004e+00
353	3460	5.29500e+00	3.44971e+00
354	3423	5.31000e+00	3.35938e+00
355	3383	5.32500e+00	3.26172e+00
356	3342	5.34000e+00	3.16162e+00
357	3300	5.35500e+00	3.05908e+00
358	3258	5.37000e+00	2.95654e+00
359	3211	5.38500e+00	2.84180e+00
360	3165	5.40000e+00	2.72949e+00
361	3117	5.41500e+00	2.61230e+00
362	3070	5.43000e+00	2.49756e+00
363	3022	5.44500e+00	2.38037e+00
364	2973	5.46000e+00	2.26074e+00
365	2922	5.47500e+00	2.13623e+00
366	2871	5.49000e+00	2.01172e+00
367	2818	5.50500e+00	1.88232e+00
368	2764	5.52000e+00	1.75049e+00
369	2709	5.53500e+00	1.61621e+00
370	2657	5.55000e+00	1.48926e+00
371	2601	5.56500e+00	1.35254e+00
372	2547	5.58000e+00	1.22070e+00
373	2490	5.59500e+00	1.08154e+00
374	2437	5.61000e+00	9.52148e-01
375	2381	5.62500e+00	8.15430e-01
376	2326	5.64000e+00	6.81152e-01
377	2266	5.65500e+00	5.34668e-01
378	2209	5.67000e+00	3.95508e-01
379	2149	5.68500e+00	2.49023e-01
380	2090	5.70000e+00	1.04980e-01
381	2031	5.71500e+00	-3.90625e-02
382	1974	5.73000e+00	-1.78223e-01
383	1915	5.74500e+00	-3.22266e-01
384	1856	5.76000e+00	-4.66309e-01
385	1797	5.77500e+00	-6.10352e-01
386	1741	5.79000e+00	-7.47070e-01
387	1686	5.80500e+00	-8.81348e-01
388	1630	5.82000e+00	-1.01807e+00
389	1574	5.83500e+00	-1.15479e+00
390	1521	5.85000e+00	-1.28418e+00
391	1465	5.86500e+00	-1.42090e+00
392	1413	5.88000e+00	-1.54785e+00
393	1358	5.89500e+00	-1.68213e+00
394	1304	5.91000e+00	-1.81396e+00
395	1250	5.92500e+00	-1.94580e+00
396	1199	5.94000e+00	-2.07031e+00
397	1147	5.95500e+00	-2.19727e+00
398	1099	5.97000e+00	-2.31445e+00
399	1049	5.98500e+00	-2.43652e+00
400	1004	6.00000e+00	-2.54639e+00
401	954	6.01500e+00	-2.66846e+00
402	909	6.03000e+00	-2.77832e+00
403	863	6.04500e+00	-2.89062e+00
404	820	6.06000e+00	-2.99561e+00
405	778	6.07500e+00	-3.09814e+00
406	737	6.09000e+00	-3.19824e+00
407	697	6.10500e+00	-3.29590e+00
408	659	6.12000e+00	-3.38867e+00
409	622	6.13500e+00	-3.47900e+00
410	589	6.15000e+00	-3.55957e+00
411	554	6.16500e+00	-3.64502e+00
412	522	6.18000e+00	-3.72314e+00
413	491	6.19500e+00	-3.79883e+00
414	463	6.21000e+00	-3.86719e+00
415	437	6.22500e+00	-3.93066e+00
416	411	6.24000e+00	-3.99414e+00
417	387	6.25500e+00	-4.05273e+00
418	366	6.27000e+00	-4.10400e+00
419	344	6.28500e+00	-4.15771e+00
420	326	6.30000e+00	-4.20166e+00
421	309	6.31500e+00	-4.24316e+00
422	294	6.33000e+00	-4.27979e+00
423	281	6.34500e+00	-4.31152e+00
424	272	6.36000e+00	-4.33350e+00
425	261	6.37500e+00	-4.36035e+00
426	255	6.39000e+00	-4.37500e+00
427	246	6.40500e+00	-4.39697e+00
428	240	6.42000e+00	-4.41162e+00
429	242	6.43500e+00	-4.40674e+00
430	249	6.45000e+00	-4.38965e+00
431	256	6.46500e+00	-4.37256e+00
432	265	6.48000e+00	-4.35059e+00
433	274	6.49500e+00	-4.32861e+00
434	286	6.51000e+00	-4.29932e+00
435	299	6.52500e+00	-4.26758e+00
436	314	6.54000e+00	-4.23096e+00
437	332	6.55500e+00	-4.18701e+00
438	352	6.57000e+00	-4.13818e+00
439	373	6.58500e+00	-4.08691e+00
440	396	6.60000e+00	-4.03076e+00
441	421	6.61500e+00	-3.96973e+00
442	447	6.63000e+00	-3.90625e+00
443	474	6.64500e+00	-3.84033e+00
444	504	6.66000e+00	-3.76709e+00
445	537	6.67500e+00	-3.68652e+00
446	570	6.69000e+00	-3.60596e+00
447	603	6.70500e+00	-3.52539e+00
448	640	6.72000e+00	-3.43506e+00
449	677	6.73500e+00	-3.34473e+00
450	717	6.75000e+00	-3.24707e+00
451	757	6.76500e+00	-3.14941e+00
452	799	6.78000e+00	-3.04688e+00
453	842	6.79500e+00	-2.94189e+00
454	889	6.81000e+00	-2.82715e+00
455	937	6.82500e+00	-2.70996e+00
456	984	6.84000e+00	-2.59521e+00
457	1032	6.85500e+00	-2.47803e+00
458	1081	6.87000e+00	-2.35840e+00
459	1130	6.88500e+00	-2.23877e+00
460	1182	6.90000e+00	-2.11182e+00
461	1234	6.91500e+00	-1.98486e+00
462	1288	6.93000e+00	-1.85303e+00
463	1342	6.94500e+00	-1.72119e+00
464	1397	6.96000e+00	-1.58691e+00
465	1452	6.97500e+00	-1.45264e+00
466	1509	6.99000e+00	-1.31348e+00
467	1563	7.00500e+00	-1.18164e+00
468	1620	7.02000e+00	-1.04248e+00
469	1675	7.03500e+00	-9.08203e-01
470	1733	7.05000e+00	-7.66602e-01
471	1790	7.06500e+00	-6.27441e-01
472	1849	7.08000e+00	-4.83398e-01
473	1909	7.09500e+00	-3.36914e-01
474	1970	7.11000e+00	-1.87988e-01
475	2028	7.12500e+00	-4.63867e-02
476	2088	7.14000e+00	1.00098e-01
477	2147	7.15500e+00	2.44141e-01
478	2208	7.17000e+00	3.93066e-01
479	2268	7.18500e+00	5.39551e-01
480	2326	7.20000e+00	6.81152e-01
481	2383	7.21500e+00	8.20312e-01
482	2441	7.23000e+00	9.61914e-01
483	2497	7.24500e+00	1.09863e+00
484	2553	7.26000e+00	1.23535e+00
485	2608	7.27500e+00	1.36963e+00
486	2664	7.29000e+00	1.50635e+00
487	2719	7.30500e+00	1.64062e+00
488	2774	7.32000e+00	1.77490e+00
489	2828	7.33500e+00	1.90674e+00
490	2884	7.35000e+00	2.04346e+00
491	2935	7.36500e+00	2.16797e+00
492	2985	7.38000e+00	2.29004e+00
493	3035	7.39500e+00	2.41211e+00
494	3085	7.41000e+00	2.53418e+00
495	3133	7.42500e+00	2.65137e+00
496	3184	7.44000e+00	2.77588e+00
497	3231	7.45500e+00	2.89062e+00
498	3275	7.47000e+00	2.99805e+00
499	3320	7.48500e+00	3.10791e+00
500	3360	7.50000e+00	3.20557e+00
501	3399	7.51500e+00	3.30078e+00
502	3440	7.53000e+00	3.40088e+00
503	3479	7.54500e+00	3.49609e+00
504	3515	7.56000e+00	3.58398e+00
505	3550	7.57500e+00	3.66943e+00
506	3583	7.59000e+00	3.75000e+00
507	3614	7.60500e+00	3.82568e+00
508	3644	7.62000e+00	3.89893e+00
509	3672	7.63500e+00	3.96729e+00
510	3698	7.65000e+00	4.03076e+00
511	3723	7.66500e+00	4.09180e+00
512	3746	7.68000e+00	4.14795e+00
513	3767	7.69500e+00	4.19922e+00
514	3785	7.71000e+00	4.24316e+00
515	3804	7.72500e+00	4.28955e+00
516	3820	7.74000e+00	4.32861e+00
517	3832	7.75500e+00	4.35791e+00
518	3844	7.77000e+00	4.38721e+00
519	3852	7.78500e+00	4.40674e+00
520	3861	7.80000e+00	4.42871e+00
521	3869	7.81500e+00	4.44824e+00
522	3876	7.83000e+00	4.46533e+00
523	3874	7.84500e+00	4.46045e+00
524	3869	7.86000e+00	4.44824e+00
525	3862	7.87500e+00	4.43115e+00
526	3854	7.89000e+00	4.41162e+00
527	3846	7.90500e+00	4.39209e+00
528	3835	7.92000e+00	4.36523e+00
529	3823	7.93500e+00	4.33594e+00
530	3810	7.95000e+00	4.30420e+00
531	3793	7.96500e+00	4.26270e+00
532	3775	7.98000e+00	4.21875e+00
533	3755	7.99500e+00	4.16992e+00
534	3732	8.01000e+00	4.11377e+00
535	3708	8.02500e+00	4.05518e+00
536	3684	8.04000e+00	3.99658e+00
537	3657	8.05500e+00	3.93066e+00
538	3630	8.07000e+00	3.86475e+00
539	3600	8.08500e+00	3.79150e+00
540	3568	8.10000e+00	3.71338e+00
541	3535	8.11500e+00	3.63281e+00
542	3501	8.13000e+00	3.54980e+00
543	3463	8.14500e+00	3.45703e+00
544	3426	8.16000e+00	3.36670e+00
545	3387	8.17500e+00	3.27148e+00
546	3346	8.19000e+00	3.17139e+00
547	3305	8.20500e+00	3.07129e+00
548	3261	8.22000e+00	2.96387e+00
549	3216	8.23500e+00	2.85400e+00
550	3169	8.25000e+00	2.73926e+00
551	3123	8.26500e+00	2.62695e+00
552	3074	8.28000e+00	2.50732e+00
553	3027	8.29500e+00	2.39258e+00
554	2979	8.31000e+00	2.27539e+00
555	2928	8.32500e+00	2.15088e+00
556	2877	8.34000e+00	2.02637e+00
557	2825	8.35500e+00	1.89941e+00
558	2771	8.37000e+00	1.76758e+00
559	2715	8.38500e+00	1.63086e+00
560	2662	8.40000e+00	1.50146e+00
561	2607	8.41500e+00	1.36719e+00
562	2553	8.43000e+00	1.23535e+00
563	2498	8.44500e+00	1.10107e+00
564	2444	8.46000e+00	9.69238e-01
565	2387	8.47500e+00	8.30078e-01
566	2331	8.49000e+00	6.93359e-01
567	2272	8.50500e+00	5.49316e-01
568	2214	8.52000e+00	4.07715e-01
569	2152	8.53500e+00	2.56348e-01
570	2097	8.55000e+00	1.22070e-01
571	2035	8.56500e+00	-2.92969e-02
572	1980	8.58000e+00	-1.63574e-01
573	1920	8.59500e+00	-3.10059e-01
574	1862	8.61000e+00	-4.51660e-01
575	1804	8.62500e+00	-5.93262e-01
576	1748	8.64000e+00	-7.29980e-01
577	1691	8.65500e+00	-8.69141e-01
578	1633	8.67000e+00	-1.01074e+00
579	1580	8.68500e+00	-1.14014e+00
580	1526	8.70000e+00	-1.27197e+00
581	1472	8.71500e+00	-1.40381e+00
582	1418	8.73000e+00	-1.53564e+00
583	1363	8.74500e+00	-1.66992e+00
584	1309	8.76000e+00	-1.80176e+00
585	1256	8.77500e+00	-1.93115e+00
586	1205	8.79000e+00	-2.05566e+00
587	1153	8.80500e+00	-2.18262e+00
588	1104	8.82000e+00	-2.30225e+00
589	1056	8.83500e+00	-2.41943e+00
590	1008	8.85000e+00	-2.53662e+00
591	962	8.86500e+00	-2.64893e+00
592	914	8.88000e+00	-2.76611e+00
593	869	8.89500e+00	-2.87598e+00
594	824	8.91000e+00	-2.98584e+00
595	781	8.92500e+00	-3.09082e+00
596	742	8.94000e+00	-3.18604e+00
597	702	8.95500e+00	-3.28369e+00
598	664	8.97000e+00	-3.37646e+00
599	626	8.98500e+00	-3.46924e+00
600	591	9.00000e+00	-3.55469e+00
601	557	9.01500e+00	-3.63770e+00
602	525	9.03000e+00	-3.71582e+00
603	496	9.04500e+00	-3.78662e+00
604	467	9.06000e+00	-3.85742e+00
605	439	9.07500e+00	-3.92578e+00
606	414	9.09000e+00	-3.98682e+00
607	389	9.10500e+00	-4.04785e+00
608	366	9.12000e+00	-4.10400e+00
609	346	9.13500e+00	-4.15283e+00
610	328	9.15000e+00	-4.19678e+00
611	310	9.16500e+00	-4.24072e+00
612	296	9.18000e+00	-4.27490e+00
613	283	9.19500e+00	-4.30664e+00
614	271	9.21000e+00	-4.33594e+00
615	262	9.22500e+00	-4.35791e+00
616	254	9.24000e+00	-4.37744e+00
617	245	9.25500e+00	-4.39941e+00
618	240	9.27000e+00	-4.41162e+00
619	241	9.28500e+00	-4.40918e+00
620	247	9.30000e+00	-4.39453e+00
621	251	9.31500e+00	-4.38477e+00
622	263	9.33000e+00	-4.35547e+00
623	274	9.34500e+00	-4.32861e+00
624	284	9.36000e+00	-4.30420e+00
625	297	9.37500e+00	-4.27246e+00
626	311	9.39000e+00	-4.23828e+00
627	329	9.40500e+00	-4.19434e+00
628	348	9.42000e+00	-4.14795e+00
629	371	9.43500e+00	-4.09180e+00
630	393	9.45000e+00	-4.03809e+00
631	417	9.46500e+00	-3.97949e+00
632	443	9.48000e+00	-3.91602e+00
633	472	9.49500e+00	-3.84521e+00
634	501	9.51000e+00	-3.77441e+00
635	532	9.52500e+00	-3.69873e+00
636	565	9.54000e+00	-3.61816e+00
637	598	9.55500e+00	-3.53760e+00
638	635	9.57000e+00	-3.44727e+00
639	673	9.58500e+00	-3.35449e+00
640	712	9.60000e+00	-3.25928e+00
641	752	9.61500e+00	-3.16162e+00
642	795	9.63000e+00	-3.05664e+00
643	838	9.64500e+00	-2.95166e+00
644	884	9.66000e+00	-2.83936e+00
645	930	9.67500e+00	-2.72705e+00
646	978	9.69000e+00	-2.60986e+00
647	1026	9.70500e+00	-2.49268e+00
648	1075	9.72000e+00	-2.37305e+00
649	1126	9.73500e+00	-2.24854e+00
650	1175	9.75000e+00	-2.12891e+00
651	1228	9.76500e+00	-1.99951e+00
652	1282	9.78000e+00	-1.86768e+00
653	1335	9.79500e+00	-1.73828e+00
654	1390	9.81000e+00	-1.60400e+00
655	1447	9.82500e+00	-1.46484e+00
656	1501	9.84000e+00	-1.33301e+00
657	1557	9.85500e+00	-1.19629e+00
658	1613	9.87000e+00	-1.05957e+00
